RootFolder,File,RelativePath,DateTime,DeleteFlag,DayTime,deployement_number,photo_camera_id,cougar,raven,magpie,coyote,golden_eagle,bald_eagle,wolf,fox,other_species,other_count,comment,
22-305_275,IMG_0191.JPG,275\DCIM, 2022-11-14 19:03:44,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0192.JPG,275\DCIM, 2022-11-14 19:03:46,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0193.JPG,275\DCIM, 2022-11-14 19:03:48,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0194.JPG,275\DCIM, 2022-11-14 19:03:50,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0195.JPG,275\DCIM, 2022-11-14 19:03:52,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0196.JPG,275\DCIM, 2022-11-14 19:04:46,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0197.JPG,275\DCIM, 2022-11-14 19:04:48,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0198.JPG,275\DCIM, 2022-11-14 19:04:50,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0199.JPG,275\DCIM, 2022-11-14 19:04:52,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0200.JPG,275\DCIM, 2022-11-14 19:04:54,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0201.JPG,275\DCIM, 2022-11-14 19:05:48,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0202.JPG,275\DCIM, 2022-11-14 19:05:49,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0203.JPG,275\DCIM, 2022-11-14 19:05:51,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
