RootFolder,File,RelativePath,DateTime,DeleteFlag,DayTime,deployement_number,photo_camera_id,cougar,raven,magpie,coyote,golden_eagle,bald_eagle,wolf,fox,other_species,other_count,comment,
23-002_242_P,IMG_0104.JPG,DCIM\100_BTCF, 2023-01-09 12:12:59,false,true,2,242,0,0,9,0,0,0,0,0,,0,,
23-002_242_P,IMG_0105.JPG,DCIM\100_BTCF, 2023-01-09 12:13:01,false,true,2,242,0,0,10,0,0,0,0,0,,0,,
23-002_242_P,IMG_0106.JPG,DCIM\100_BTCF, 2023-01-09 12:14:54,false,true,2,242,0,0,6,0,0,0,0,0,,0,,
23-002_242_P,IMG_0107.JPG,DCIM\100_BTCF, 2023-01-09 12:14:56,false,true,2,242,0,0,6,0,0,0,0,0,,0,,
23-002_242_P,IMG_0108.JPG,DCIM\100_BTCF, 2023-01-09 12:14:58,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0109.JPG,DCIM\100_BTCF, 2023-01-09 12:15:01,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0110.JPG,DCIM\100_BTCF, 2023-01-09 12:15:03,false,true,2,242,0,0,9,0,0,0,0,0,,0,,
23-002_242_P,IMG_0111.JPG,DCIM\100_BTCF, 2023-01-09 12:16:48,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0112.JPG,DCIM\100_BTCF, 2023-01-09 12:16:50,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0113.JPG,DCIM\100_BTCF, 2023-01-09 12:16:52,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0114.JPG,DCIM\100_BTCF, 2023-01-09 12:16:55,false,true,2,242,0,0,9,0,0,0,0,0,,0,,
23-002_242_P,IMG_0115.JPG,DCIM\100_BTCF, 2023-01-09 12:16:57,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0116.JPG,DCIM\100_BTCF, 2023-01-09 12:18:30,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0117.JPG,DCIM\100_BTCF, 2023-01-09 12:18:31,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0118.JPG,DCIM\100_BTCF, 2023-01-09 12:18:34,false,true,2,242,0,0,9,0,0,0,0,0,,0,,
23-002_242_P,IMG_0119.JPG,DCIM\100_BTCF, 2023-01-09 12:18:36,false,true,2,242,0,0,11,0,0,0,0,0,,0,,
23-002_242_P,IMG_0120.JPG,DCIM\100_BTCF, 2023-01-09 12:18:38,false,true,2,242,0,0,10,0,0,0,0,0,,0,,
23-002_242_P,IMG_0121.JPG,DCIM\100_BTCF, 2023-01-09 12:19:41,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0122.JPG,DCIM\100_BTCF, 2023-01-09 12:19:43,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0123.JPG,DCIM\100_BTCF, 2023-01-09 12:19:45,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0124.JPG,DCIM\100_BTCF, 2023-01-09 12:19:47,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0125.JPG,DCIM\100_BTCF, 2023-01-09 12:19:50,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0126.JPG,DCIM\100_BTCF, 2023-01-09 12:21:25,false,true,2,242,0,0,9,0,0,0,0,0,,0,,
23-002_242_P,IMG_0127.JPG,DCIM\100_BTCF, 2023-01-09 12:21:27,false,true,2,242,0,0,9,0,0,0,0,0,,0,,
23-002_242_P,IMG_0128.JPG,DCIM\100_BTCF, 2023-01-09 12:21:29,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0129.JPG,DCIM\100_BTCF, 2023-01-09 12:21:31,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
